numathlete	nom	numnation
13317	nom_du_N13317_nation_9	9
13318	nom_du_N13318_nation_77	77
13319	nom_du_N13319_nation_76	76
13320	nom_du_N13320_nation_63	63
13321	nom_du_N13321_nation_15	15
13322	nom_du_N13322_nation_32	32
13323	nom_du_N13323_nation_28	28
13324	nom_du_N13324_nation_4	4
13325	nom_du_N13325_nation_61	61
13326	nom_du_N13326_nation_48	48
13327	nom_du_N13327_nation_30	30
13328	nom_du_N13328_nation_9	9
13329	nom_du_N13329_nation_14	14
13330	nom_du_N13330_nation_69	69
13331	nom_du_N13331_nation_22	22
13332	nom_du_N13332_nation_46	46
13333	nom_du_N13333_nation_59	59
13334	nom_du_N13334_nation_47	47
13335	nom_du_N13335_nation_9	9
13336	nom_du_N13336_nation_50	50
13337	nom_du_N13337_nation_14	14
13338	nom_du_N13338_nation_38	38
13339	nom_du_N13339_nation_14	14
13340	nom_du_N13340_nation_54	54
13341	nom_du_N13341_nation_47	47
13342	nom_du_N13342_nation_91	91
13343	nom_du_N13343_nation_37	37
13344	nom_du_N13344_nation_42	42
13345	nom_du_N13345_nation_31	31
13346	nom_du_N13346_nation_8	8
13347	nom_du_N13347_nation_7	7
13348	nom_du_N13348_nation_29	29
13349	nom_du_N13349_nation_65	65
13350	nom_du_N13350_nation_41	41
13351	nom_du_N13351_nation_61	61
13352	nom_du_N13352_nation_8	8
13353	nom_du_N13353_nation_6	6
13354	nom_du_N13354_nation_48	48
13355	nom_du_N13355_nation_45	45
13356	nom_du_N13356_nation_66	66
13357	nom_du_N13357_nation_81	81
13358	nom_du_N13358_nation_4	4
13359	nom_du_N13359_nation_28	28
13360	nom_du_N13360_nation_32	32
13361	nom_du_N13361_nation_77	77
13362	nom_du_N13362_nation_28	28
13363	nom_du_N13363_nation_26	26
13364	nom_du_N13364_nation_94	94
13365	nom_du_N13365_nation_81	81
13366	nom_du_N13366_nation_8	8
13367	nom_du_N13367_nation_92	92
13368	nom_du_N13368_nation_47	47
13369	nom_du_N13369_nation_23	23
13370	nom_du_N13370_nation_74	74
13371	nom_du_N13371_nation_18	18
13372	nom_du_N13372_nation_15	15
13373	nom_du_N13373_nation_42	42
13374	nom_du_N13374_nation_18	18
13375	nom_du_N13375_nation_50	50
13376	nom_du_N13376_nation_1	1
13377	nom_du_N13377_nation_48	48
13378	nom_du_N13378_nation_90	90
13379	nom_du_N13379_nation_66	66
13380	nom_du_N13380_nation_66	66
13381	nom_du_N13381_nation_4	4
13382	nom_du_N13382_nation_66	66
13383	nom_du_N13383_nation_90	90
13384	nom_du_N13384_nation_39	39
13385	nom_du_N13385_nation_14	14
13386	nom_du_N13386_nation_96	96
13387	nom_du_N13387_nation_26	26
13388	nom_du_N13388_nation_27	27
13389	nom_du_N13389_nation_21	21
13390	nom_du_N13390_nation_27	27
13391	nom_du_N13391_nation_21	21
13392	nom_du_N13392_nation_80	80
13393	nom_du_N13393_nation_9	9
13394	nom_du_N13394_nation_82	82
13395	nom_du_N13395_nation_22	22
13396	nom_du_N13396_nation_54	54
13397	nom_du_N13397_nation_36	36
13398	nom_du_N13398_nation_83	83
13399	nom_du_N13399_nation_66	66
13400	nom_du_N13400_nation_9	9
13401	nom_du_N13401_nation_74	74
13402	nom_du_N13402_nation_44	44
13403	nom_du_N13403_nation_50	50
13404	nom_du_N13404_nation_73	73
13405	nom_du_N13405_nation_98	98
13406	nom_du_N13406_nation_83	83
13407	nom_du_N13407_nation_94	94
13408	nom_du_N13408_nation_33	33
13409	nom_du_N13409_nation_18	18
13410	nom_du_N13410_nation_12	12
13411	nom_du_N13411_nation_26	26
13412	nom_du_N13412_nation_80	80
13413	nom_du_N13413_nation_4	4
13414	nom_du_N13414_nation_74	74
13415	nom_du_N13415_nation_94	94
13416	nom_du_N13416_nation_66	66
13417	nom_du_N13417_nation_7	7
13418	nom_du_N13418_nation_48	48
13419	nom_du_N13419_nation_30	30
13420	nom_du_N13420_nation_75	75
13421	nom_du_N13421_nation_64	64
13422	nom_du_N13422_nation_86	86
13423	nom_du_N13423_nation_99	99
13424	nom_du_N13424_nation_58	58
13425	nom_du_N13425_nation_16	16
13426	nom_du_N13426_nation_24	24
13427	nom_du_N13427_nation_46	46
13428	nom_du_N13428_nation_91	91
13429	nom_du_N13429_nation_9	9
13430	nom_du_N13430_nation_97	97
13431	nom_du_N13431_nation_54	54
13432	nom_du_N13432_nation_49	49
13433	nom_du_N13433_nation_65	65
13434	nom_du_N13434_nation_84	84
13435	nom_du_N13435_nation_42	42
13436	nom_du_N13436_nation_95	95
13437	nom_du_N13437_nation_58	58
13438	nom_du_N13438_nation_80	80
13439	nom_du_N13439_nation_81	81
13440	nom_du_N13440_nation_35	35
13441	nom_du_N13441_nation_85	85
13442	nom_du_N13442_nation_83	83
13443	nom_du_N13443_nation_76	76
13444	nom_du_N13444_nation_63	63
13445	nom_du_N13445_nation_52	52
13446	nom_du_N13446_nation_17	17
13447	nom_du_N13447_nation_73	73
13448	nom_du_N13448_nation_67	67
13449	nom_du_N13449_nation_81	81
13450	nom_du_N13450_nation_93	93
13451	nom_du_N13451_nation_41	41
13452	nom_du_N13452_nation_57	57
13453	nom_du_N13453_nation_15	15
13454	nom_du_N13454_nation_26	26
13455	nom_du_N13455_nation_71	71
13456	nom_du_N13456_nation_78	78
13457	nom_du_N13457_nation_75	75
13458	nom_du_N13458_nation_47	47
13459	nom_du_N13459_nation_100	100
13460	nom_du_N13460_nation_62	62
13461	nom_du_N13461_nation_2	2
13462	nom_du_N13462_nation_14	14
13463	nom_du_N13463_nation_12	12
13464	nom_du_N13464_nation_30	30
13465	nom_du_N13465_nation_12	12
13466	nom_du_N13466_nation_88	88
13467	nom_du_N13467_nation_81	81
13468	nom_du_N13468_nation_100	100
13469	nom_du_N13469_nation_99	99
13470	nom_du_N13470_nation_12	12
13471	nom_du_N13471_nation_72	72
13472	nom_du_N13472_nation_16	16
13473	nom_du_N13473_nation_84	84
13474	nom_du_N13474_nation_56	56
13475	nom_du_N13475_nation_66	66
13476	nom_du_N13476_nation_6	6
13477	nom_du_N13477_nation_9	9
13478	nom_du_N13478_nation_29	29
13479	nom_du_N13479_nation_11	11
13480	nom_du_N13480_nation_82	82
13481	nom_du_N13481_nation_27	27
13482	nom_du_N13482_nation_69	69
13483	nom_du_N13483_nation_34	34
13484	nom_du_N13484_nation_64	64
13485	nom_du_N13485_nation_92	92
13486	nom_du_N13486_nation_66	66
13487	nom_du_N13487_nation_23	23
13488	nom_du_N13488_nation_77	77
13489	nom_du_N13489_nation_29	29
13490	nom_du_N13490_nation_1	1
13491	nom_du_N13491_nation_34	34
13492	nom_du_N13492_nation_33	33
13493	nom_du_N13493_nation_4	4
13494	nom_du_N13494_nation_84	84
13495	nom_du_N13495_nation_88	88
13496	nom_du_N13496_nation_89	89
13497	nom_du_N13497_nation_73	73
13498	nom_du_N13498_nation_97	97
13499	nom_du_N13499_nation_41	41
13500	nom_du_N13500_nation_79	79
13501	nom_du_N13501_nation_74	74
13502	nom_du_N13502_nation_68	68
13503	nom_du_N13503_nation_49	49
13504	nom_du_N13504_nation_34	34
13505	nom_du_N13505_nation_64	64
13506	nom_du_N13506_nation_63	63
13507	nom_du_N13507_nation_39	39
13508	nom_du_N13508_nation_19	19
13509	nom_du_N13509_nation_58	58
13510	nom_du_N13510_nation_95	95
13511	nom_du_N13511_nation_61	61
13512	nom_du_N13512_nation_84	84
13513	nom_du_N13513_nation_27	27
13514	nom_du_N13514_nation_92	92
13515	nom_du_N13515_nation_79	79
13516	nom_du_N13516_nation_37	37
13517	nom_du_N13517_nation_53	53
13518	nom_du_N13518_nation_54	54
13519	nom_du_N13519_nation_26	26
13520	nom_du_N13520_nation_20	20
13521	nom_du_N13521_nation_35	35
13522	nom_du_N13522_nation_86	86
13523	nom_du_N13523_nation_39	39
13524	nom_du_N13524_nation_41	41
13525	nom_du_N13525_nation_24	24
13526	nom_du_N13526_nation_49	49
13527	nom_du_N13527_nation_8	8
13528	nom_du_N13528_nation_52	52
13529	nom_du_N13529_nation_52	52
13530	nom_du_N13530_nation_25	25
13531	nom_du_N13531_nation_21	21
13532	nom_du_N13532_nation_73	73
13533	nom_du_N13533_nation_90	90
13534	nom_du_N13534_nation_7	7
13535	nom_du_N13535_nation_19	19
13536	nom_du_N13536_nation_51	51
13537	nom_du_N13537_nation_76	76
13538	nom_du_N13538_nation_100	100
13539	nom_du_N13539_nation_99	99
13540	nom_du_N13540_nation_11	11
13541	nom_du_N13541_nation_63	63
13542	nom_du_N13542_nation_83	83
13543	nom_du_N13543_nation_32	32
13544	nom_du_N13544_nation_20	20
13545	nom_du_N13545_nation_29	29
13546	nom_du_N13546_nation_79	79
13547	nom_du_N13547_nation_94	94
13548	nom_du_N13548_nation_76	76
13549	nom_du_N13549_nation_94	94
13550	nom_du_N13550_nation_37	37
13551	nom_du_N13551_nation_20	20
13552	nom_du_N13552_nation_92	92
13553	nom_du_N13553_nation_44	44
13554	nom_du_N13554_nation_38	38
13555	nom_du_N13555_nation_91	91
13556	nom_du_N13556_nation_45	45
13557	nom_du_N13557_nation_45	45
13558	nom_du_N13558_nation_47	47
13559	nom_du_N13559_nation_83	83
13560	nom_du_N13560_nation_95	95
13561	nom_du_N13561_nation_80	80
13562	nom_du_N13562_nation_77	77
13563	nom_du_N13563_nation_12	12
13564	nom_du_N13564_nation_93	93
13565	nom_du_N13565_nation_64	64
13566	nom_du_N13566_nation_20	20
13567	nom_du_N13567_nation_5	5
13568	nom_du_N13568_nation_55	55
13569	nom_du_N13569_nation_71	71
13570	nom_du_N13570_nation_67	67
13571	nom_du_N13571_nation_37	37
13572	nom_du_N13572_nation_30	30
13573	nom_du_N13573_nation_24	24
13574	nom_du_N13574_nation_36	36
13575	nom_du_N13575_nation_21	21
13576	nom_du_N13576_nation_50	50
13577	nom_du_N13577_nation_33	33
13578	nom_du_N13578_nation_100	100
13579	nom_du_N13579_nation_41	41
13580	nom_du_N13580_nation_9	9
13581	nom_du_N13581_nation_9	9
13582	nom_du_N13582_nation_100	100
13583	nom_du_N13583_nation_67	67
13584	nom_du_N13584_nation_38	38
13585	nom_du_N13585_nation_21	21
13586	nom_du_N13586_nation_21	21
13587	nom_du_N13587_nation_81	81
13588	nom_du_N13588_nation_21	21
13589	nom_du_N13589_nation_96	96
13590	nom_du_N13590_nation_100	100
13591	nom_du_N13591_nation_37	37
13592	nom_du_N13592_nation_4	4
13593	nom_du_N13593_nation_83	83
13594	nom_du_N13594_nation_37	37
13595	nom_du_N13595_nation_39	39
13596	nom_du_N13596_nation_24	24
13597	nom_du_N13597_nation_38	38
13598	nom_du_N13598_nation_9	9
13599	nom_du_N13599_nation_54	54
13600	nom_du_N13600_nation_64	64
13601	nom_du_N13601_nation_81	81
13602	nom_du_N13602_nation_45	45
13603	nom_du_N13603_nation_34	34
13604	nom_du_N13604_nation_45	45
13605	nom_du_N13605_nation_67	67
13606	nom_du_N13606_nation_59	59
13607	nom_du_N13607_nation_11	11
13608	nom_du_N13608_nation_62	62
13609	nom_du_N13609_nation_24	24
13610	nom_du_N13610_nation_91	91
13611	nom_du_N13611_nation_82	82
13612	nom_du_N13612_nation_4	4
13613	nom_du_N13613_nation_59	59
13614	nom_du_N13614_nation_99	99
13615	nom_du_N13615_nation_80	80
13616	nom_du_N13616_nation_24	24
13617	nom_du_N13617_nation_31	31
13618	nom_du_N13618_nation_87	87
13619	nom_du_N13619_nation_34	34
13620	nom_du_N13620_nation_51	51
13621	nom_du_N13621_nation_68	68
13622	nom_du_N13622_nation_14	14
13623	nom_du_N13623_nation_44	44
13624	nom_du_N13624_nation_58	58
13625	nom_du_N13625_nation_68	68
13626	nom_du_N13626_nation_23	23
13627	nom_du_N13627_nation_10	10
13628	nom_du_N13628_nation_6	6
13629	nom_du_N13629_nation_77	77
13630	nom_du_N13630_nation_49	49
13631	nom_du_N13631_nation_98	98
13632	nom_du_N13632_nation_84	84
13633	nom_du_N13633_nation_32	32
13634	nom_du_N13634_nation_19	19
13635	nom_du_N13635_nation_21	21
13636	nom_du_N13636_nation_80	80
13637	nom_du_N13637_nation_98	98
13638	nom_du_N13638_nation_80	80
13639	nom_du_N13639_nation_17	17
13640	nom_du_N13640_nation_14	14
13641	nom_du_N13641_nation_45	45
13642	nom_du_N13642_nation_28	28
13643	nom_du_N13643_nation_5	5
13644	nom_du_N13644_nation_58	58
13645	nom_du_N13645_nation_45	45
13646	nom_du_N13646_nation_19	19
13647	nom_du_N13647_nation_87	87
13648	nom_du_N13648_nation_87	87
13649	nom_du_N13649_nation_46	46
13650	nom_du_N13650_nation_91	91
13651	nom_du_N13651_nation_71	71
13652	nom_du_N13652_nation_53	53
13653	nom_du_N13653_nation_96	96
13654	nom_du_N13654_nation_41	41
13655	nom_du_N13655_nation_15	15
13656	nom_du_N13656_nation_28	28
13657	nom_du_N13657_nation_30	30
13658	nom_du_N13658_nation_24	24
13659	nom_du_N13659_nation_61	61
13660	nom_du_N13660_nation_46	46
13661	nom_du_N13661_nation_73	73
13662	nom_du_N13662_nation_90	90
13663	nom_du_N13663_nation_95	95
13664	nom_du_N13664_nation_81	81
13665	nom_du_N13665_nation_84	84
13666	nom_du_N13666_nation_90	90
13667	nom_du_N13667_nation_92	92
13668	nom_du_N13668_nation_71	71
13669	nom_du_N13669_nation_84	84
13670	nom_du_N13670_nation_8	8
13671	nom_du_N13671_nation_17	17
13672	nom_du_N13672_nation_51	51
13673	nom_du_N13673_nation_21	21
13674	nom_du_N13674_nation_43	43
13675	nom_du_N13675_nation_70	70
13676	nom_du_N13676_nation_96	96
13677	nom_du_N13677_nation_65	65
13678	nom_du_N13678_nation_78	78
13679	nom_du_N13679_nation_76	76
13680	nom_du_N13680_nation_43	43
13681	nom_du_N13681_nation_8	8
13682	nom_du_N13682_nation_76	76
13683	nom_du_N13683_nation_56	56
13684	nom_du_N13684_nation_13	13
13685	nom_du_N13685_nation_79	79
13686	nom_du_N13686_nation_95	95
13687	nom_du_N13687_nation_8	8
13688	nom_du_N13688_nation_100	100
13689	nom_du_N13689_nation_22	22
13690	nom_du_N13690_nation_95	95
13691	nom_du_N13691_nation_40	40
13692	nom_du_N13692_nation_28	28
13693	nom_du_N13693_nation_96	96
13694	nom_du_N13694_nation_100	100
13695	nom_du_N13695_nation_10	10
13696	nom_du_N13696_nation_56	56
13697	nom_du_N13697_nation_18	18
13698	nom_du_N13698_nation_59	59
13699	nom_du_N13699_nation_87	87
13700	nom_du_N13700_nation_47	47
13701	nom_du_N13701_nation_20	20
13702	nom_du_N13702_nation_44	44
13703	nom_du_N13703_nation_35	35
13704	nom_du_N13704_nation_28	28
13705	nom_du_N13705_nation_6	6
13706	nom_du_N13706_nation_16	16
13707	nom_du_N13707_nation_27	27
13708	nom_du_N13708_nation_37	37
13709	nom_du_N13709_nation_54	54
13710	nom_du_N13710_nation_28	28
13711	nom_du_N13711_nation_42	42
13712	nom_du_N13712_nation_19	19
13713	nom_du_N13713_nation_82	82
13714	nom_du_N13714_nation_84	84
13715	nom_du_N13715_nation_5	5
13716	nom_du_N13716_nation_27	27
13717	nom_du_N13717_nation_99	99
13718	nom_du_N13718_nation_43	43
13719	nom_du_N13719_nation_16	16
13720	nom_du_N13720_nation_21	21
13721	nom_du_N13721_nation_9	9
13722	nom_du_N13722_nation_83	83
13723	nom_du_N13723_nation_46	46
13724	nom_du_N13724_nation_17	17
13725	nom_du_N13725_nation_89	89
13726	nom_du_N13726_nation_93	93
13727	nom_du_N13727_nation_59	59
13728	nom_du_N13728_nation_55	55
13729	nom_du_N13729_nation_49	49
13730	nom_du_N13730_nation_2	2
13731	nom_du_N13731_nation_41	41
13732	nom_du_N13732_nation_52	52
13733	nom_du_N13733_nation_100	100
13734	nom_du_N13734_nation_55	55
13735	nom_du_N13735_nation_73	73
13736	nom_du_N13736_nation_97	97
13737	nom_du_N13737_nation_59	59
13738	nom_du_N13738_nation_23	23
13739	nom_du_N13739_nation_55	55
13740	nom_du_N13740_nation_29	29
13741	nom_du_N13741_nation_24	24
13742	nom_du_N13742_nation_4	4
13743	nom_du_N13743_nation_30	30
13744	nom_du_N13744_nation_48	48
13745	nom_du_N13745_nation_95	95
13746	nom_du_N13746_nation_42	42
13747	nom_du_N13747_nation_85	85
13748	nom_du_N13748_nation_21	21
13749	nom_du_N13749_nation_63	63
13750	nom_du_N13750_nation_83	83
13751	nom_du_N13751_nation_62	62
13752	nom_du_N13752_nation_23	23
13753	nom_du_N13753_nation_31	31
13754	nom_du_N13754_nation_69	69
13755	nom_du_N13755_nation_79	79
13756	nom_du_N13756_nation_95	95
13757	nom_du_N13757_nation_85	85
13758	nom_du_N13758_nation_56	56
13759	nom_du_N13759_nation_96	96
13760	nom_du_N13760_nation_22	22
13761	nom_du_N13761_nation_34	34
13762	nom_du_N13762_nation_32	32
13763	nom_du_N13763_nation_34	34
13764	nom_du_N13764_nation_30	30
13765	nom_du_N13765_nation_72	72
13766	nom_du_N13766_nation_49	49
13767	nom_du_N13767_nation_83	83
13768	nom_du_N13768_nation_55	55
13769	nom_du_N13769_nation_36	36
13770	nom_du_N13770_nation_88	88
13771	nom_du_N13771_nation_69	69
13772	nom_du_N13772_nation_53	53
13773	nom_du_N13773_nation_91	91
13774	nom_du_N13774_nation_26	26
13775	nom_du_N13775_nation_67	67
13776	nom_du_N13776_nation_36	36
13777	nom_du_N13777_nation_46	46
13778	nom_du_N13778_nation_85	85
13779	nom_du_N13779_nation_9	9
13780	nom_du_N13780_nation_77	77
13781	nom_du_N13781_nation_88	88
13782	nom_du_N13782_nation_43	43
13783	nom_du_N13783_nation_100	100
13784	nom_du_N13784_nation_100	100
13785	nom_du_N13785_nation_5	5
13786	nom_du_N13786_nation_5	5
13787	nom_du_N13787_nation_92	92
13788	nom_du_N13788_nation_57	57
13789	nom_du_N13789_nation_68	68
13790	nom_du_N13790_nation_1	1
13791	nom_du_N13791_nation_29	29
13792	nom_du_N13792_nation_77	77
13793	nom_du_N13793_nation_63	63
13794	nom_du_N13794_nation_39	39
13795	nom_du_N13795_nation_6	6
13796	nom_du_N13796_nation_21	21
13797	nom_du_N13797_nation_96	96
13798	nom_du_N13798_nation_79	79
13799	nom_du_N13799_nation_11	11
13800	nom_du_N13800_nation_78	78
13801	nom_du_N13801_nation_36	36
13802	nom_du_N13802_nation_80	80
13803	nom_du_N13803_nation_51	51
13804	nom_du_N13804_nation_42	42
13805	nom_du_N13805_nation_71	71
13806	nom_du_N13806_nation_66	66
13807	nom_du_N13807_nation_28	28
13808	nom_du_N13808_nation_90	90
13809	nom_du_N13809_nation_14	14
13810	nom_du_N13810_nation_43	43
13811	nom_du_N13811_nation_9	9
13812	nom_du_N13812_nation_31	31
13813	nom_du_N13813_nation_23	23
13814	nom_du_N13814_nation_28	28
13815	nom_du_N13815_nation_66	66
13816	nom_du_N13816_nation_78	78
13817	nom_du_N13817_nation_99	99
13818	nom_du_N13818_nation_44	44
13819	nom_du_N13819_nation_8	8
13820	nom_du_N13820_nation_12	12
13821	nom_du_N13821_nation_12	12
13822	nom_du_N13822_nation_82	82
13823	nom_du_N13823_nation_68	68
13824	nom_du_N13824_nation_90	90
13825	nom_du_N13825_nation_95	95
13826	nom_du_N13826_nation_98	98
13827	nom_du_N13827_nation_24	24
13828	nom_du_N13828_nation_14	14
13829	nom_du_N13829_nation_91	91
13830	nom_du_N13830_nation_63	63
13831	nom_du_N13831_nation_87	87
13832	nom_du_N13832_nation_32	32
13833	nom_du_N13833_nation_88	88
13834	nom_du_N13834_nation_33	33
13835	nom_du_N13835_nation_80	80
13836	nom_du_N13836_nation_71	71
13837	nom_du_N13837_nation_77	77
13838	nom_du_N13838_nation_23	23
13839	nom_du_N13839_nation_65	65
13840	nom_du_N13840_nation_82	82
13841	nom_du_N13841_nation_75	75
13842	nom_du_N13842_nation_58	58
13843	nom_du_N13843_nation_60	60
13844	nom_du_N13844_nation_9	9
13845	nom_du_N13845_nation_100	100
13846	nom_du_N13846_nation_99	99
13847	nom_du_N13847_nation_91	91
13848	nom_du_N13848_nation_51	51
13849	nom_du_N13849_nation_39	39
13850	nom_du_N13850_nation_10	10
13851	nom_du_N13851_nation_1	1
13852	nom_du_N13852_nation_26	26
13853	nom_du_N13853_nation_19	19
13854	nom_du_N13854_nation_75	75
13855	nom_du_N13855_nation_21	21
13856	nom_du_N13856_nation_100	100
13857	nom_du_N13857_nation_74	74
13858	nom_du_N13858_nation_61	61
13859	nom_du_N13859_nation_27	27
13860	nom_du_N13860_nation_86	86
13861	nom_du_N13861_nation_19	19
13862	nom_du_N13862_nation_59	59
13863	nom_du_N13863_nation_88	88
13864	nom_du_N13864_nation_84	84
13865	nom_du_N13865_nation_97	97
13866	nom_du_N13866_nation_63	63
13867	nom_du_N13867_nation_65	65
13868	nom_du_N13868_nation_80	80
13869	nom_du_N13869_nation_62	62
13870	nom_du_N13870_nation_62	62
13871	nom_du_N13871_nation_75	75
13872	nom_du_N13872_nation_41	41
13873	nom_du_N13873_nation_88	88
13874	nom_du_N13874_nation_22	22
13875	nom_du_N13875_nation_24	24
13876	nom_du_N13876_nation_28	28
13877	nom_du_N13877_nation_51	51
13878	nom_du_N13878_nation_94	94
13879	nom_du_N13879_nation_30	30
13880	nom_du_N13880_nation_47	47
13881	nom_du_N13881_nation_14	14
13882	nom_du_N13882_nation_8	8
13883	nom_du_N13883_nation_74	74
13884	nom_du_N13884_nation_8	8
13885	nom_du_N13885_nation_6	6
13886	nom_du_N13886_nation_59	59
13887	nom_du_N13887_nation_11	11
13888	nom_du_N13888_nation_60	60
13889	nom_du_N13889_nation_92	92
13890	nom_du_N13890_nation_16	16
13891	nom_du_N13891_nation_78	78
13892	nom_du_N13892_nation_70	70
13893	nom_du_N13893_nation_79	79
13894	nom_du_N13894_nation_11	11
13895	nom_du_N13895_nation_99	99
13896	nom_du_N13896_nation_53	53
13897	nom_du_N13897_nation_53	53
13898	nom_du_N13898_nation_51	51
13899	nom_du_N13899_nation_5	5
13900	nom_du_N13900_nation_1	1
13901	nom_du_N13901_nation_54	54
13902	nom_du_N13902_nation_29	29
13903	nom_du_N13903_nation_86	86
13904	nom_du_N13904_nation_8	8
13905	nom_du_N13905_nation_4	4
13906	nom_du_N13906_nation_58	58
13907	nom_du_N13907_nation_93	93
13908	nom_du_N13908_nation_31	31
13909	nom_du_N13909_nation_16	16
13910	nom_du_N13910_nation_1	1
13911	nom_du_N13911_nation_14	14
13912	nom_du_N13912_nation_22	22
13913	nom_du_N13913_nation_75	75
13914	nom_du_N13914_nation_73	73
13915	nom_du_N13915_nation_61	61
13916	nom_du_N13916_nation_80	80
13917	nom_du_N13917_nation_2	2
13918	nom_du_N13918_nation_98	98
13919	nom_du_N13919_nation_67	67
13920	nom_du_N13920_nation_20	20
13921	nom_du_N13921_nation_26	26
13922	nom_du_N13922_nation_41	41
13923	nom_du_N13923_nation_73	73
13924	nom_du_N13924_nation_98	98
13925	nom_du_N13925_nation_69	69
13926	nom_du_N13926_nation_12	12
13927	nom_du_N13927_nation_17	17
13928	nom_du_N13928_nation_49	49
13929	nom_du_N13929_nation_69	69
13930	nom_du_N13930_nation_12	12
13931	nom_du_N13931_nation_1	1
13932	nom_du_N13932_nation_84	84
13933	nom_du_N13933_nation_97	97
13934	nom_du_N13934_nation_48	48
13935	nom_du_N13935_nation_61	61
13936	nom_du_N13936_nation_16	16
13937	nom_du_N13937_nation_98	98
13938	nom_du_N13938_nation_21	21
13939	nom_du_N13939_nation_3	3
13940	nom_du_N13940_nation_17	17
13941	nom_du_N13941_nation_74	74
13942	nom_du_N13942_nation_47	47
13943	nom_du_N13943_nation_36	36
13944	nom_du_N13944_nation_21	21
13945	nom_du_N13945_nation_50	50
13946	nom_du_N13946_nation_78	78
13947	nom_du_N13947_nation_94	94
13948	nom_du_N13948_nation_67	67
13949	nom_du_N13949_nation_51	51
13950	nom_du_N13950_nation_75	75
13951	nom_du_N13951_nation_87	87
